"group"	"DOI"	"Title"	"Year"
"children"	"10.1002/14651858.CD008137"	"The impact of conditional cash transfers on health outcomes and use of health services in low and middle income countries"	2009
"children"	"10.1002/14651858.CD006453.pub2"	"Oxcarbazepine versus carbamazepine monotherapy for partial onset seizures"	2009
"children"	"10.1002/14651858.CD003422.pub4"	"Vasodilators and vasoactive substances for idiopathic sudden sensorineural hearing loss"	2009
"children"	"10.1002/14651858.CD006180.pub2"	"Protein‐containing synthetic surfactant versus protein‐free synthetic surfactant for the prevention and treatment of respiratory distress syndrome"	2009
"children"	"10.1002/14651858.CD008175"	"Vitamin D compounds for people with chronic kidney disease not requiring dialysis"	2009
"children"	"10.1002/14651858.CD004835.pub2"	"Surgical excision margins for primary cutaneous melanoma"	2009
"children"	"10.1002/14651858.CD006627.pub2"	"Ziprasidone versus other atypical antipsychotics for schizophrenia"	2009
"children_and_adults"	"10.1002/14651858.CD005307.pub2"	"Addition of long‐acting beta2‐agonists to inhaled steroids as first line therapy for persistent asthma in steroid‐naive adults and children"	2009
"children_and_adults"	"10.1002/14651858.CD005633.pub2"	"Vitamin D compounds for people with chronic kidney disease requiring dialysis"	2009
"children"	"10.1002/14651858.CD005527.pub2"	"Ribavirin monotherapy for chronic hepatitis C"	2009
"children"	"10.1002/14651858.CD004977.pub2"	"Pneumococcal conjugate vaccines for preventing vaccine‐type invasive pneumococcal disease and X‐ray defined pneumonia in children less than two years of age"	2009
"children"	"10.1002/14651858.CD007483.pub2"	"Artemisinin‐based combination therapy for treating uncomplicated malaria"	2009
"children_and_adults"	"10.1002/14651858.CD001000.pub3"	"Corticosteroids for the prevention and treatment of post‐extubation stridor in neonates, children and adults"	2009
"children"	"10.1002/14651858.CD005020.pub3"	"Vision screening for amblyopia in childhood"	2009
"children"	"10.1002/14651858.CD001096.pub2"	"The effects of on‐screen, point of care computer reminders on processes and outcomes of care"	2009
"children_and_adults"	"10.1002/14651858.CD002763.pub2"	"Single dose oral oxycodone and oxycodone plus paracetamol (acetaminophen) for acute postoperative pain in adults"	2009
"children"	"10.1002/14651858.CD006480.pub2"	"Mono and multifaceted inhalant and/or food allergen reduction interventions for preventing asthma in children at high risk of developing asthma"	2009
"children"	"10.1002/14651858.CD002974.pub2"	"High frequency oscillatory ventilation versus conventional ventilation for infants with severe pulmonary dysfunction born at or near term"	2009
"children"	"10.1002/14651858.CD004206.pub2"	"Antiviral agents for treatment of herpes simplex virus infection in neonates"	2009
"children_and_adults"	"10.1002/14651858.CD007303.pub2"	"Erythropoietin or Darbepoetin for patients with cancer ‐ meta‐analysis based on individual patient data"	2009
"children"	"10.1002/14651858.CD006854.pub2"	"Electropalatography for articulation disorders associated with cleft palate"	2009
"children"	"10.1002/14651858.CD005170.pub2"	"Pharmacotherapy for anxiety disorders in children and adolescents"	2009
"children"	"10.1002/14651858.CD007150.pub2"	"Treatment of seizures in multiple sclerosis"	2009
"children_and_adults"	"10.1002/14651858.CD001548.pub2"	"Single dose oral ibuprofen for acute postoperative pain in adults"	2009
"children"	"10.1002/14651858.CD006449.pub2"	"Antistaphylococcal immunoglobulins to prevent staphylococcal infection in very low birth weight infants"	2009
"children_and_adults"	"10.1002/14651858.CD006316.pub3"	"Pneumococcal vaccines for children and adults with bronchiectasis"	2009
"children"	"10.1002/14651858.CD007523.pub2"	"Honey and lozenges for children with non‐specific cough"	2009
"children_and_adults"	"10.1002/14651858.CD004771.pub4"	"Intravenous or intramuscular parecoxib for acute postoperative pain in adults"	2009
"children_and_adults"	"10.1002/14651858.CD007011.pub2"	"Risperidone for attention‐deficit hyperactivity disorder in people with intellectual disabilities"	2009
"children"	"10.1002/14651858.CD006410.pub2"	"Alternatives to inpatient mental health care for children and young people"	2009
"children"	"10.1002/14651858.CD001290.pub2"	"Interventions for educating children who are at risk of asthma‐related emergency department attendance"	2009
"children"	"10.1002/14651858.CD002104.pub3"	"Written information about individual medicines for consumers"	2009
"children"	"10.1002/14651858.CD003362.pub2"	"Male circumcision for prevention of heterosexual acquisition of HIV in men"	2009
"children_and_adults"	"10.1002/14651858.CD004181.pub2"	"Immunoglobulins for preventing hepatitis A"	2009
"children"	"10.1002/14651858.CD006733.pub2"	"Interventions for improving the psychosocial well‐being of children affected by HIV and AIDS."	2009
"children"	"10.1002/14651858.CD006996.pub2"	"Pimozide for tics in Tourette's syndrome"	2009
"children"	"10.1002/14651858.CD007351.pub2"	"Thalidomide and thalidomide analogues for maintenance of remission in Crohn's disease"	2009
"children"	"10.1002/14651858.CD007350.pub2"	"Thalidomide and thalidomide analogues for induction of remission in Crohn's disease"	2009
"children"	"10.1002/14651858.CD006403.pub2"	"Vaccines for preventing anthrax"	2009
"children"	"10.1002/14651858.CD007836"	"Animal derived surfactant extract for treatment of respiratory distress syndrome"	2009
"children"	"10.1002/14651858.CD004726.pub2"	"Education of children and adolescents for the prevention of dog bite injuries"	2009
"children"	"10.1002/14651858.CD001077.pub2"	"Restricted versus liberal oxygen exposure for preventing morbidity and mortality in preterm or low birth weight infants"	2009
"children_and_adults"	"10.1002/14651858.CD000977.pub2"	"Vaccines for preventing tick‐borne encephalitis"	2009
"children"	"10.1002/14651858.CD001402.pub2"	"Newborn screening for cystic fibrosis"	2009
"children"	"10.1002/14651858.CD005080.pub2"	"Intra‐peritoneal prophylactic agents for preventing adhesions and adhesive intestinal obstruction after non‐gynaecological abdominal surgery"	2009
"children"	"10.1002/14651858.CD004367.pub2"	"Olanzapine in long‐term treatment for bipolar disorder"	2009
"children"	"10.1002/14651858.CD007009.pub2"	"Amfetamine for attention deficit hyperactivity disorder in people with intellectual disabilities"	2009
"children"	"10.1002/14651858.CD006736.pub2"	"Iron supplementation for reducing morbidity and mortality in children with HIV"	2009
"children"	"10.1002/14651858.CD005332.pub2"	"Pharmacotherapy and psychotherapy for body dysmorphic disorder"	2009
"children_and_adults"	"10.1002/14651858.CD004754.pub2"	"Pharmacological interventions for preventing complications in idiopathic hypercalciuria"	2009
"children"	"10.1002/14651858.CD004009.pub3"	"Intrarectal quinine versus intravenous or intramuscular quinine for treating   Plasmodium falciparum malaria"	2009
"children_and_adults"	"10.1002/14651858.CD007085.pub2"	"Combination formoterol and inhaled steroid versus beta2‐agonist as relief medication for chronic asthma in adults and children"	2009
"children"	"10.1002/14651858.CD000141.pub2"	"Multiple versus single doses of exogenous surfactant for the prevention or treatment of neonatal respiratory distress syndrome"	2009
"children_and_adults"	"10.1002/14651858.CD004234.pub3"	"Single dose oral naproxen and naproxen sodium for acute postoperative pain in adults"	2009
"children"	"10.1002/14651858.CD006734.pub2"	"Interventions for preventing late postnatal mother‐to‐child transmission of HIV"	2009
"children_and_adults"	"10.1002/14651858.CD001547.pub2"	"Single dose oral paracetamol (acetaminophen) with codeine for postoperative pain in adults"	2009
"children"	"10.1002/14651858.CD006691.pub2"	"Metformin added to insulin therapy for type 1 diabetes mellitus in adolescents"	2009
"children"	"10.1002/14651858.CD003595.pub2"	"Interventions for haemolytic uraemic syndrome and thrombotic thrombocytopenic purpura"	2009
"children"	"10.1002/14651858.CD000059.pub2"	"Clozapine versus typical neuroleptic medication for schizophrenia"	2009
"children"	"10.1002/14651858.CD006972.pub2"	"High versus low dose of initial thyroid hormone replacement for congenital hypothyroidism"	2009
"children_and_adults"	"10.1002/14651858.CD003534.pub3"	"Fluticasone at different doses for chronic asthma in adults and children"	2008
"children"	"10.1002/14651858.CD006312.pub2"	"Adrenaline (epinephrine) for the treatment of anaphylaxis with and without shock"	2008
"children"	"10.1002/14651858.CD002173.pub2"	"Inhaled sodium cromoglycate for asthma in children"	2008
"children_and_adults"	"10.1002/14651858.CD003135.pub4"	"Fluticasone versus placebo for chronic asthma in adults and children"	2008
"children"	"10.1002/14651858.CD004571.pub2"	"Calcium antagonists for Duchenne muscular dystrophy"	2008
"children"	"10.1002/14651858.CD006163.pub2"	"Parenteral calcium for intensive care unit patients"	2008
"children"	"10.1002/14651858.CD003005.pub2"	"Caudal epidural block versus other methods of postoperative pain relief for circumcision in boys"	2008
"children"	"10.1002/14651858.CD002969.pub2"	"Interventions for improving communication with children and adolescents about their cancer"	2008
"children_and_adults"	"10.1002/14651858.CD005644.pub2"	"Antimotility agents for chronic diarrhoea in people with HIV/AIDS"	2008
"children"	"10.1002/14651858.CD005579.pub2"	"Pharmacological interventions for clozapine‐induced hypersalivation"	2008
"children"	"10.1002/14651858.CD006294.pub2"	"Radioiodine treatment for pediatric Graves' disease"	2008
"children"	"10.1002/14651858.CD006801.pub2"	"Custom‐made foot orthoses for the treatment of foot pain"	2008
"children"	"10.1002/14651858.CD006279.pub2"	"Intervention for dysarthria associated with acquired brain injury in children and adolescents"	2008
"children"	"10.1002/14651858.CD006277.pub2"	"Personal assistance for children and adolescents (0‐18) with physical impairments"	2008
"children"	"10.1002/14651858.CD006064.pub2"	"Antenatal breast examination for promoting breastfeeding"	2008
"children"	"10.1002/14651858.CD006481.pub2"	"Hepatitis B immunisation in persons not previously exposed to hepatitis B or with unknown exposure status"	2008
"children"	"10.1002/14651858.CD006286.pub2"	"Intranasal corticosteroids for nasal airway obstruction in children with moderate to severe adenoidal hypertrophy"	2008
"children"	"10.1002/14651858.CD004812.pub3"	"Interventions implemented through sporting organisations for increasing participation in sport"	2008
"children"	"10.1002/14651858.CD006858.pub2"	"Personal assistance for children and adolescents (0‐18) with intellectual impairments"	2008
"children"	"10.1002/14651858.CD001340.pub2"	"Extracorporeal membrane oxygenation for severe respiratory failure in newborn infants"	2008
"children"	"10.1002/14651858.CD004809.pub3"	"Policy interventions implemented through sporting organisations for promoting healthy behaviour change"	2008
"children"	"10.1002/14651858.CD006859.pub2"	"Personal assistance for children and adolescents (0‐18) with both physical and intellectual impairments"	2008
"children"	"10.1002/14651858.CD006445.pub2"	"Chest physiotherapy for reducing respiratory morbidity in infants requiring ventilatory support"	2008
"children"	"10.1002/14651858.CD001815.pub2"	"Erythromycin for the prevention and treatment of feeding intolerance in preterm infants"	2008
"children_and_adults"	"10.1002/14651858.CD001539.pub2"	"Recordings or summaries of consultations for people with cancer"	2008
"children_and_adults"	"10.1002/14651858.CD006363.pub2"	"Regular treatment with salmeterol for chronic asthma: serious adverse events"	2008
"children_and_adults"	"10.1002/14651858.CD005401.pub3"	"Bicycle helmet legislation for the uptake of helmet use and prevention of head injuries"	2008
"children"	"10.1002/14651858.CD006358.pub2"	"Financial benefits for child health and well‐being in low income or socially disadvantaged families in developed world countries"	2008
"children"	"10.1002/14651858.CD002772.pub3"	"Continuous heparin infusion to prevent thrombosis and catheter occlusion in neonates with peripherally placed percutaneous central venous catheters"	2008
"children"	"10.1002/14651858.CD005604.pub3"	"Anti‐histamines for prolonged non‐specific cough in children"	2008
"children"	"10.1002/14651858.CD005976.pub2"	"Short‐course versus long‐course antibiotic therapy for non‐severe community‐acquired pneumonia in children aged 2 months to 59 months"	2008
"children_and_adults"	"10.1002/14651858.CD006217.pub2"	"Ciclesonide versus placebo for chronic asthma in adults and children"	2008
"children_and_adults"	"10.1002/14651858.CD001429.pub2"	"Emergency intubation for acutely ill and injured patients"	2008
"children_and_adults"	"10.1002/14651858.CD007031"	"Ciclesonide versus other inhaled steroids for chronic asthma in children and adults"	2008
